,Category_ID,Title,Description,Address,Coordinates,Status_value,Status_label,Url
277,49,"Calarasilor 1, Târgu Mureș, judetul: Mures",Canal lasat mult sub nivelul carosabilului la intrarea pe strada Calarasi din spatele catedralei.,"Romania, Mures, Târgu Mureș, Calarasilor 1","46.546597937342966, 24.563230276107788",pending,In curs de rezolvare,https://www.amper.org.ro/sesizari/sesizare/calarasilor-1-targu-mures-mures/
278,49,"Moldovei 1, Târgu Mureș, judetul: Mures","Asfalt deteriorat, denivelari mari la intrarea in curtea Gradinitei Codrisor.","Romania, Mures, Târgu Mureș, Moldovei 1","46.53504133185154, 24.573830366134644",complete,Rezolvat,https://www.amper.org.ro/sesizari/sesizare/moldovei-1-targu-mures-mures/
279,49,"Strada Aleea vrancea 10, Târgu Mureș, judetul: Mures","In primavara s-a asfaltat strada Aleea Vrancea in spatele blocurilor 10, 12, 14. In vara s-a spart asfaltul nou, pentru lucrari de schimbare a tevilor de apa. Lucrarea de schimbare a tevilor este finalizata, astfaltul nu l-a mai astupat nimeni. Chiar nu exista o minima responsabilitatea a lucrarii ? Multumesc","Romania, Mures, Târgu Mureș, Strada Aleea vrancea 10","46.534102, 24.58095389999994",pending,In curs de rezolvare,https://www.amper.org.ro/sesizari/sesizare/strada-aleea-vrancea-10-targu-mures-mures/
280,49,"Gheroghe Doja, Târgu Mureș, judetul: Mures",La intersectia strazilor Gheorghe Doja cu Dezrobirii este o groapa imensa.,"Romania, Mures, Târgu Mureș, Gheroghe Doja","46.51992400032453, 24.527149200439453",complete,Rezolvat,https://www.amper.org.ro/sesizari/sesizare/gheroghe-doja-targu-mures-mures/
281,56,"Strada Tisei 62, Târgu Mureș, judetul: Mures","In aceasta intersectie un marcaj pe soseaua ar fi foarte util pentru delimitarea benzilor, si un marcaj pentru cei care vireaza la stanga, deoarece din sens opus cei care vin din dreapta foarte des trec pe aceasta banda.","Romania, Mures, Târgu Mureș, Strada Tisei 62","46.55410914962089, 24.54746961593628",complete,Rezolvat,https://www.amper.org.ro/sesizari/sesizare/strada-tisei-62-targu-mures-mures/
282,56,"Strada Predeal, Târgu Mureș, judetul: Mures","Trecerea de pietoni de pe Str. Predeal e folosit de foarte multi scolari mici si mari, de exemplu cei care mergi in Gimnaziul Dacia. Ar fi bine sa se monteze indicatorul ""atentie copii"" si un prag limitator de viteza. Multe masini se grabesc dimineata la lucru si merg cu viteza foarte mare pe zona respectiva.","Romania, Mures, Târgu Mureș, Strada Predeal","46.53640670392822, 24.562618732452393",complete,Rezolvat,https://www.amper.org.ro/sesizari/sesizare/strada-predeal-targu-mures-mures/
283,57,"Str Transilvania nr 5 ap 20, Târgu Mureș, judetul: Mures","Lipsa locurilor de parcare in intervalul orar 9-17, din cauza numarului mare de angajati E-on care parcheaza in zona.","Romania, Mures, Târgu Mureș, Str Transilvania nr 5 ap 20","46.532244, 24.571761000000038",complete,Rezolvat,https://www.amper.org.ro/sesizari/sesizare/str-transilvania-nr-5-ap-20-targu-mures-mures/
284,50,"Strada Pandurilor, Nr.44, Târgu Mureș, judetul: Mures","Buna seara, Imi pare rau sa vad ca o companie atat de mare pe plan local si national, are bani de aruncat pe masini de firma dar nu e capabila sa construiasca o parcare etajata pentru masinile angajatilor. In urma cu cateva saptamani, imi vizitam niste rude in spatele cladirii Eon si am cautat timp de 20 minute un LOC de parcare. Eram foarte obositi, avand in vedere ca am calatorit toata noaptea si vroiam sa ajungem cat mai devreme acasa sa ne odihnim. Din pacate toate stradutele adiacente cladirii Eon, parcarea supermarketului Profi, Strada principala Pandurilor, chiar si la semnul OPRIREA INTERZISA, peste tot era plin de masini. Atunci am decis sa intram in parcarea de la intrarea in cladire, dar domnii de la paza au spus ca intrarea e INTERZISA. La intrarea in parcare era intradevar pus un semn ce spunea "" Intrarea INTERZISA"" dar in parcare erau vreo 6 masini Eon si nu numai. De ce nu sefoloseste acea parcare de angajati??? Sau de ce nu se pune"" Intrarea INTERZISA "" exceptie fac angajati Eon??? Nu stiu ce se va intampla dar tara e de rahat....numai incalcatul legilor si furatul. Daca primarii, conducatorii etc r au fost prin strainatate ar trebui sa fure din IDEILE lor, cu privire la parcare, drumuri, curatenie intr-un cuvant INFRASTRUCTURA. Sper sa se rezolve situatia, Imi e mila de cei ce locuiesc in zona si trebuie sa se certe zi de zi pe aceeasi problema. O seara frumoasa, Cu stima.","Romania, Mures, Târgu Mureș, Strada Pandurilor, Nr.44","46.5340662, 24.567162800000006",complete,Rezolvat,https://www.amper.org.ro/sesizari/sesizare/strada-pandurilor-nr-44-targu-mures-mures/
285,49,"Bdul. 1 dec. 1918 227, Târgu Mureș, judetul: Mures","In spatele blocurilor de pe Bdul 1 dec. nr.227-229, nu s-a asfaltat niciodata. Sunt niste cratere imense.","Romania, Mures, Târgu Mureș, Bdul. 1 dec. 1918 227","46.534613, 24.58506799999998",complete,Rezolvat,https://www.amper.org.ro/sesizari/sesizare/bdul-1-dec-1918-227-targu-mures-mures/
286,56,"Transilvaniei nr 19, Târgu Mureș, judetul: Mures","Din cauza angajatilor EON nu se poate parca , ei ocupa toate locurile de parcare dintre blocuri. Este inadmisibil ca locatarii blocurilor sa nu isi poata parca masinile din cauza unei companii care nu este in stare sa asigure parcare pentru angajatii sai. Parcarea pe care o au niciodata nu este deschisa, eu nu am vazut niciodata intrand sau iesind masina de acolo. Practic parcarea lor subterana e inchisa.","Romania, Mures, Târgu Mureș, Transilvaniei ne 19","46.5317549, 24.573648999999932",complete,Rezolvat,https://www.amper.org.ro/sesizari/sesizare/transilvaniei-ne-19-targu-mures-mures/
287,57,"Pandurilor 52, Târgu Mureș, judetul: Mures",Deranjează spațiu de parcare din cauze angajaților de la EON care ocupa parcarea,"Romania, Mures, Târgu Mureș, Pandurilor 52","46.532517, 24.573955999999953",complete,Rezolvat,https://www.amper.org.ro/sesizari/sesizare/pandurilor-52-targu-mures-mures/
288,57,"Bulevardul 1848 nr. 29/31/33/35, Târgu Mureș, judetul: Mures","Jumatate dintre masinile parcate pe locurile destinate locatarilor sunt masini de firma. Aceste masini sunt parcate si peste noapte, locatarii trebuind sa parcheze ori pe trotuare, ori la distante mari de la blocul unde stau. Exista vreo posibilitate de a reglementa parcarea acestor autovehicule care ne ocupa locurile? Cu deosebita consideratie, Szabolcs Molnar.","Romania, Mures, Târgu Mureș, Bulevardul 1848 nr. 29/31/33/35","46.530866, 24.55737290000002",complete,Rezolvat,https://www.amper.org.ro/sesizari/sesizare/bulevardul-1848-nr-29313335-targu-mures-mures/
289,57,"Aleea Covasna, Târgu Mureș, judetul: Mures",Problema cu locurile de parcare din cauza E.ON este si pe strada noastra.,"Romania, Mures, Târgu Mureș, Aleea Covasna","46.533943, 24.573866100000032",complete,Rezolvat,https://www.amper.org.ro/sesizari/sesizare/aleea-covasna-targu-mures-mures/
290,44,"Strada Insulei 9, Târgu Mureș, judetul: Mures",Fiind fara canalizare si fara apa conectata la reteaua orasului...in secolul 21 si in zone centrala a orasului desigur..depindem de apa din fantana care e influentat de nivelul raului Mures..si Auquaservul in intelepciunea lor au decis ca le trebuie pana la 1 Decembrie (adica ca sa fim fara apa) ca sa gaseasca cum sa porneasca apa in conducte...pot sa rog pe incopetentul din Aquaserv care a decis ca fara raul mures putem sa avem apa in fantani sa lasa raul sa curga ca sa putem si noi sa facem un dus in conditi umane? Multumesc anticipat pentru orice ajutor!,"Romania, Mures, Târgu Mureș, Strada Insulei 9","46.55251550187099, 24.54868197441101",complete,Rezolvat,https://www.amper.org.ro/sesizari/sesizare/strada-insulei-9-targu-mures-mures-2/
291,50,"Strada Salcâmilor 10, Târgu Mureș, judetul: Mures","In ultimele 4-5 luni aceasta strada nu a fost maturata / curatata nici macar o data. Asta in contextul in care strazile apropiate ex. Mioritei, Piata Onesti sunt curatate in mod constant. Propun ca si str Salcamilor sa fie curatata cu regularitate, asa cum se intampla pe celelalte strazi.","Romania, Mures, Târgu Mureș, Strada Salcâmilor 10","46.54065020878169, 24.54345703125",complete,Rezolvat,https://www.amper.org.ro/sesizari/sesizare/strada-salcamilor-10-targu-mures-mures/
292,49,"Strada Viile Dealului Mic, Târgu Mureș 540417, judetul: Mures",S-a schimbat teava de gaz si nu s-a mai asfaltat unde a fost spart asfaltul.,"Romania, Mures, Târgu Mureș 540417, Strada Viile Dealului Mic","46.52649406070713, 24.561309814453125",complete,Rezolvat,https://www.amper.org.ro/sesizari/sesizare/strada-viile-dealului-mic-targu-mures-540417-mures-7/
293,56,"Strada Faget nr 18, Targu Mures, Mures, Târgu Mureș, judetul: Mures","Strada Faget, partea de jos, in forma de S, este atat de denivelata si plina de gropi incat masina se balanseaza puternic stanga dreapta la trecerea pe acolo, aproape se ating oglinzile masinilor de pe margine cu cea care trece pe drum. Parcarea e imposibila in unele locuri pt ca se afunda efectiv roata masinii in gropi, canale si denivelari. Zona e deosebit de circulata datorita nr foarte mare de stundenti rezidenti in zona, calitatea orasului e stirbita total de aspectul acedtei strazi, care cel mai probabil nu a fost refacuta delocin ultimii 15-20 ani. E cam mult si trebuie actionat rapid. Sigerez o reasfaltare a strazii si nivelare a canalelor/bordurilor.","Romania, Mures, Târgu Mureș, Strada Faget nr 18, Targu Mures, Mures","46.557007, 24.577222000000006",complete,Rezolvat,https://www.amper.org.ro/sesizari/sesizare/strada-faget-nr-18-targu-mures-mures-targu-mures-mures/
294,50,"Strada Salcâmilor 21, Târgu Mureș, judetul: Mures","Depun o sesizare legata de garajul de tinichigerie/vopsitorie aflat pe aceasta strada, si sunt convins ca nu sunt singurul locatar nemulumit. Garajul de tinichigerie/vopsitorie incomodeaza intr-un mod extraordinar viata de zi cu zi a locatarilor acestei strazi. Mereu exista minim 5-6 masini in diverse stadii de lucru care sunt insirate de-a lungul strazii si care ingreuneaza traficul rutier. Mai mult decat atat, garajul respectiv este o sursa constanta de mizerie pe carosabil, miros de vopsea si zgomot provenit din activitatile de slefuire a masinilor. Este incredibil ca in anul 2017 intr-un oras european trebuie sa suportam astfel de situatii intr-o zona rezidentiala. Este absolut inadmisibil ca acest garaj sa aiba si autorizatie normala de functionare (lucru de care ma indoiesc si de care ma voi interesa). Propun revizuirea existentei autorizatiei de functionare avand in vedere regulile de urbanism specifice zonei pe care noi ceilalti trebuie sa le respectam! Multumesc.","Romania, Mures, Târgu Mureș, Strada Salcâmilor 21","46.54087159993217, 24.541654586791992",complete,Rezolvat,https://www.amper.org.ro/sesizari/sesizare/strada-salcamilor-21-targu-mures-mures/
295,52,"Strada Viile Dealului Mic, Târgu Mureș 540417, judetul: Mures",Echipa de la DEL gaz a facut o reparatie pe strada si in loc sa duca molozul l-au ascuns dupa tufisuri,"Romania, Mures, Târgu Mureș 540417, Strada Viile Dealului Mic","46.520337420806435, 24.568723440170288",complete,Rezolvat,https://www.amper.org.ro/sesizari/sesizare/strada-viile-dealului-mic-targu-mures-540417-mures-6/
296,57,"ion buteanu 12/20, Târgu Mureș, judetul: Mures",Buna ziua .Problema este un brad bolnav uscat total in fata blocului ion buteanu 12 si este afectat bradul foarte frumos alaturi si avem balcoane la ap. 16 si 20 foarte aproape.am sesizat de mult timp la sefa scarii la asociatia 53 la primarie de unde am primit un nr.de telefon la sera.raspunsul ;primaria face licitatii cu firme de taiat pomii. Cat mai asteptam ??? Este un brad uscat nu viu !!! E rusinea secolului !! Propunerea noastra :Sa fie rezolvat urgent !! ....cu stima Kiss E.,"Romania, Mures, Târgu Mureș, ion buteanu 12/20","46.529349, 24.55786999999998",complete,Rezolvat,https://www.amper.org.ro/sesizari/sesizare/ion-buteanu-1220-targu-mures-mures/
297,44,"Aleea Carpati, Târgu Mureș, judetul: Mures",Nu funcționează nici unuia dintre stalpi de iluminat pe aleea pietonala de pe malul muresului.,"Romania, Mures, Târgu Mureș, Aleea Carpati","46.55784223381608, 24.561556577682495",pending,In curs de rezolvare,https://www.amper.org.ro/sesizari/sesizare/aleea-carpati-targu-mures-mures/
298,50,"banat, nr. 23, Târgu Mureș, judetul: Mures","Buna ziua Acesta este un fost punct termic dezafectat de pe strada Banat, cartier Tudor (Nr. 9). Nu stiu cine il are acum in administrare. El se afla in acesta stare de mult timp, timp in care a devenit un spatiu in care tineri de varste mici ... intre 13...14...17 ani, apreciez, isi fac veacul. La ce ma refer! Ma refer la faptul ca se aduna in gasca, beau si fumeaza...doar ce am vazut personal.. nu vreau sa ma gandesc la altele..... nu mai spun de limbaj! Comportamentul lor lasa mult de dorit si vreau prin aceasta postare sa atrag atentia tuturor parintilor din zona si nu numai, care cred ca printre ei se pot afla copii lor, sa fie atenti in ce anturaj sunt, ce fac, pe unde umbla, pentru ca nu e in ordine ce se intampla! Am surprins o scena in care o fata se certa la telefon cu o alta fata, dupa cum am dedus, pentru faptul ca i-a luat bautura ascunsa in acest loc. nu va descriu sub ce limbaj si ce scene a avut loc discutia! Deci atentie! As vrea sa mai adaug, nu e vorba de 5 copii, sunt cel putin 10! Se poate face ceva in privinta asta? Adica sesizat proprietarul sa ia masuri, sa inchida spatiul corespunzator... etc. Multumesc","Romania, Mures, Târgu Mureș, banat, nr. 23","46.5322579, 24.5804531",complete,Rezolvat,https://www.amper.org.ro/sesizari/sesizare/banat-nr-23-targu-mures-mures/
299,57,"Făget 16, Târgu Mureș, judetul: Mures","În cartierul 7 Noiembrie strada Făget, precum și Cornişa str Victor Babeş, peste tot sunt aruncate gunoaie aleatoriu în grămezi mari neridicate de mult timp.","Romania, Mures, Târgu Mureș, Făget 16","46.5568389, 24.577385999999933",complete,Rezolvat,https://www.amper.org.ro/sesizari/sesizare/faget-16-targu-mures-mures/
300,50,"Strada Cutezanței 57, Târgu Mureș, judetul: Mures","Buna ziua, Revenim la petitia inregistrata la Primaria Municipiului Targu Mures in data de 19.09.2017 cu nr. 50.412 si la Directia Politia Locala in data de 20.09.2017 sub nr. 13.821, petitii la care am primit raspuns in data de 06.10.2017, in legatura cu instalatia de sonorizare exterioara a bisericii de lemn de langa Gimnaziul Tudor Vladimirescu de pe Strada Cutezantei; instalatie care prin utilizarea ei deranjeaza vecinii din zona. Va multumim pentru masurile luate, insa biserica a tinut cont de ele doar o singura data, mai exact in ziua de duminica 08.10.2017 cand intradevar slujba a fost difuzata doar in interiorul bisericii. Sambata 14.10.2017, respectiv duminica 15.10.2017, s-a reluat difuzarea la boxele exterioare. Va rugam sa luati masuri in acest sens. Multumim!","Romania, Mures, Târgu Mureș, Strada Cutezanței 57","46.53902664609408, 24.58562135696411",complete,Rezolvat,https://www.amper.org.ro/sesizari/sesizare/strada-cutezantei-57-targu-mures-mures-3/
301,50,"Strada Ştefan Cicio Pop 24, Târgu Mureș, judetul: Mures","In parcul din interiorul sensului giratoriu este montat un indicator cu ""interzis accesul cainilor"". Nefiind un parc special amenajat pentru copii nu mi se pare normal sa nu ai acces cu cainele. As dori sa se verifice daca este o hotarare de consiliu care interzice accesul cainilor in parc si in caz contrar sa se demonteze indicatorul. Va multumesc.","Romania, Mures, Târgu Mureș, Strada Ştefan Cicio Pop 24","46.5612504777107, 24.549379348754883",complete,Rezolvat,https://www.amper.org.ro/sesizari/sesizare/strada-stefan-cicio-pop-24-targu-mures-mures/
302,44,"Bulevardul 1848 57, Târgu Mureș, judetul: Mures","in fiecare a doua zi asa arata cosurile de gunoi de la intrarea in gradinita cu program prelungit 'Licurici'. am fost semnat la gradinita si o petitie sa se mute ghenele de gunoi de acolo, insa fara rezultat. nu ma intereseaza raspunsul standard al primariei cu asociatia, aici e vorba de serviciile oferite de salubrizare si de repozitionare a ghenelor de gunoi.","Romania, Mures, Târgu Mureș, Bulevardul 1848 57","46.529387588065, 24.55596685409546",pending,In curs de rezolvare,https://www.amper.org.ro/sesizari/sesizare/bulevardul-1848-57-targu-mures-mures/
